# The primary sources this wiki was verified against. Generated by scripts/sources.py manifest.
# sha256 covers the body only (the SOURCE header holds the fetch date). `fetch` rebuilds raw/ from this.
# path	sha256	bytes	fetched	method	url
raw/docs/official/plugin-relevance.md	83aa99e7f2ec6d7cf673310139415d515c9523ca669e3185ae357ffafebac604	15973	2026-09-19	official	https://code.claude.com/docs/en/plugin-relevance.md
raw/docs/official/plugins-reference.md	e3040773dd561d647fbcad9210e812f74da754875a4f392e4e2e4ae1384f0a2f	141845	2026-09-19	official	https://code.claude.com/docs/en/plugins-reference.md
raw/docs/official/plugins.md	560d269ad3a170ee81c83c84b47f60c42dfa8c806e8264e6ae1278b6315453a4	31475	2026-09-19	official	https://code.claude.com/docs/en/plugins.md
raw/docs/official/prompt-caching.md	2543ca06b499a8d7845f54349edade5f5e7bbc42875a221f194a12322cbf5299	41461	2026-09-19	official	https://code.claude.com/docs/en/prompt-caching.md
raw/docs/official/prompt-library.md	14d11089e95a2219adb2c5bc49f0b921873c468d2527f5224dd413b79d04aae4	56758	2026-09-19	official	https://code.claude.com/docs/en/prompt-library.md
raw/docs/official/quickstart.md	dca7f090a5c7df24d0489e6eda86a9ac6cb76b5b950a3388a30a2f071db328ac	13498	2026-09-19	official	https://code.claude.com/docs/en/quickstart.md
raw/docs/official/remote-control.md	a22f5b1dae437412b44f0442abb806c03d65bf0b7fffbb6d6c31c7d28be8b133	62836	2026-09-19	official	https://code.claude.com/docs/en/remote-control.md
raw/docs/official/routines.md	46485620b208491f481d2443bad9f4580c7eabff845711d103d83a39342150e3	35536	2026-09-19	official	https://code.claude.com/docs/en/routines.md
raw/docs/official/sandbox-environments.md	7225b180b90ff129d9567a4bda4734ac011769820422163e39aedc0d155072f8	20109	2026-09-19	official	https://code.claude.com/docs/en/sandbox-environments.md
raw/docs/official/sandboxing.md	eb3737053e7152ac8ec9480ac57803421bded75db279e6de6c776f53778d3efb	78015	2026-09-19	official	https://code.claude.com/docs/en/sandboxing.md
raw/docs/official/scheduled-tasks.md	b7e9061e3ac994fc4327074b96a6a4e1a3b8f50d3e8c93db2942cf6d4cfd7688	18124	2026-09-19	official	https://code.claude.com/docs/en/scheduled-tasks.md
raw/docs/official/security-guidance.md	df05254f250ba7becfdb21c43ed0ffd40ee3ae8848360f8f40a7ef815479574e	20705	2026-09-19	official	https://code.claude.com/docs/en/security-guidance.md
raw/docs/official/security.md	2ddb7052cf336a1ea59bdf794b6838d30da71199ce7d3c3d763cc10ea96c863b	13032	2026-09-19	official	https://code.claude.com/docs/en/security.md
raw/docs/official/self-hosted-environments-configuration.md	0fcc8838816dd0048e67a2913c455fcfed60c322713c0d7d1491b10f47051095	53281	2026-09-19	official	https://code.claude.com/docs/en/self-hosted-environments-configuration.md
raw/docs/official/self-hosted-environments-deploy.md	f3902524b83cc2aab31d6480256b0dde0fb9099119dd846c8c62851330bd0ced	65063	2026-09-19	official	https://code.claude.com/docs/en/self-hosted-environments-deploy.md
raw/docs/official/self-hosted-environments-identity.md	ea4058d1ecf958f8d04ed257fbf474e49dcc4a539a7ffb6351b7a4994cc0b782	25562	2026-09-19	official	https://code.claude.com/docs/en/self-hosted-environments-identity.md
raw/docs/official/self-hosted-environments-quickstart.md	6c43fcdc377519efd08989194b1fed03b0cb417e79b2a2e96556fdc0d0ba7c9f	11872	2026-09-19	official	https://code.claude.com/docs/en/self-hosted-environments-quickstart.md
raw/docs/official/self-hosted-environments-reference.md	042ce0fefa7b96f703e1895f52dfa0626e1f17177b7181bbdd0c2c61d10c2207	90730	2026-09-19	official	https://code.claude.com/docs/en/self-hosted-environments-reference.md
raw/docs/official/self-hosted-environments-testing.md	145b5c7abe67d1ff8922261953e8076979fa3f62cd4543852f43958612e390d0	15829	2026-09-19	official	https://code.claude.com/docs/en/self-hosted-environments-testing.md
raw/docs/official/self-hosted-environments.md	9c8420b48cd9afafb840c08a8a5dcd16af8fc7979d71a3b02e3c3f577b1e12af	20220	2026-09-19	official	https://code.claude.com/docs/en/self-hosted-environments.md
raw/docs/official/server-managed-settings.md	e96aa1adc35aa025837513a2e61bf8dcb1c6254684b45d159308ad56fa527029	47274	2026-09-19	official	https://code.claude.com/docs/en/server-managed-settings.md
raw/docs/official/sessions.md	102044893e6e072d396a8c9f4a25617d2136ce8f6c7e15b56d8395e84bb841b8	38930	2026-09-19	official	https://code.claude.com/docs/en/sessions.md
raw/docs/official/settings-example.md	0dce5ce294cdebdaa3ceddd20bd1e24bb40f4b85c6fc67d29c240cdcab945ada	15805	2026-09-19	official	https://code.claude.com/docs/en/settings-example.md
raw/docs/official/settings-reference.md	dd4edf37632739e67a562e4109e5445417e90622981ea64b1e965df91e13940f	443983	2026-09-19	official	https://code.claude.com/docs/en/settings-reference.md
raw/docs/official/settings.md	47d3eeb76c30c04fd1a5c508c96dde3940b19932b140745b2056e3ff11ccf5d6	59363	2026-09-19	official	https://code.claude.com/docs/en/settings.md
raw/docs/official/setup.md	2610ceb01f8e765be6411eb5df94e690c3baff4337beddf8b14dba0e42447f95	31428	2026-09-19	official	https://code.claude.com/docs/en/setup.md
raw/docs/official/skills.md	975e9220cfb2f26b6cd444e4be374c5b06925553c34b287cd142323ddcd3aa6c	115488	2026-09-19	official	https://code.claude.com/docs/en/skills.md
raw/docs/official/slack.md	1b003e023a085fc8fe289f708c76b9a0b2cef983e3e08c96866e594b3a8e3538	15895	2026-09-19	official	https://code.claude.com/docs/en/slack.md
raw/docs/official/statusline.md	12c9295918ff78b4580aedc64f4e99395a37e7b8555fc8968ac9ad37ce6bbf6b	79292	2026-09-19	official	https://code.claude.com/docs/en/statusline.md
raw/docs/official/sub-agents.md	0cb5606aca48d3beec5c3163763d59a13483ea757408911335e0173b6857cd4f	115678	2026-09-19	official	https://code.claude.com/docs/en/sub-agents.md
raw/docs/official/terminal-config.md	a828f5ac086f9e671152acaebd877364e4b23a501ebcb531c13a19b86c5a8678	27009	2026-09-19	official	https://code.claude.com/docs/en/terminal-config.md
raw/docs/official/third-party-integrations.md	87daa068e7043212c74a87f52f203b50e4bf96c79ed1da80ba402ba4eea46557	13775	2026-09-19	official	https://code.claude.com/docs/en/third-party-integrations.md
raw/docs/official/tools-reference.md	e1119a7f29be1ef5c88862bfb9b97fed43de94828fc4ce6e295618482e03e985	110169	2026-09-19	official	https://code.claude.com/docs/en/tools-reference.md
raw/docs/official/troubleshoot-install.md	2cbc839f5022a728223d766ee9367510f048935f2b07b1533e59af110d880d3e	62561	2026-09-19	official	https://code.claude.com/docs/en/troubleshoot-install.md
raw/docs/official/troubleshooting.md	27f9c2b2cbd80a9b140ebf86934ef7cbd2c95d6774b8a2477bbeb44eb478b716	15175	2026-09-19	official	https://code.claude.com/docs/en/troubleshooting.md
raw/docs/official/ultrareview.md	08a7a73d31306a02d3d7ca29c55654e2e26d0f7b48bb9bcd7eea2cb170a596bc	18922	2026-09-19	official	https://code.claude.com/docs/en/ultrareview.md
raw/docs/official/voice-dictation.md	ef0f53c83dcce0ff0e66d7dbce8a28b82dae581d2e813a0396332b43a6b3b82c	17087	2026-09-19	official	https://code.claude.com/docs/en/voice-dictation.md
raw/docs/official/vs-code.md	bf9a0b855566a62020ef9dcacda07eb81e9eeb7d2983ba02469aa213f959d8b4	73402	2026-09-19	official	https://code.claude.com/docs/en/vs-code.md
raw/docs/official/web-quickstart.md	3cd1c84fe6b019084df55175d2e437fcb84ba456c9243bfbdeea5df60b0a9dd5	26386	2026-09-19	official	https://code.claude.com/docs/en/web-quickstart.md
raw/docs/official/whats-new__2026-w13.md	e4f86356afd3f37fe3a6ea2c30af16550f3179188859050a57d1209779ddd226	8156	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w13.md
raw/docs/official/whats-new__2026-w14.md	021f861a6717ba415560fc500aa1a6b2a1f3cfa36b84c42fd98c81287acb45b3	8071	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w14.md
raw/docs/official/whats-new__2026-w15.md	fa9b873b9f9f016ce4e0c6e62d0a07e82b309cab6af82c17fd77ded7628eeed3	7528	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w15.md
raw/docs/official/whats-new__2026-w16.md	e7c84a37aa484655531c2975530f893e1f200f1273e7f837a57c1a4115da657b	9096	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w16.md
raw/docs/official/whats-new__2026-w17.md	6c2fab3a8b021a4c4b1dbfcf5d2069a445143c9d75538f1a6dd8737356b6290a	7436	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w17.md
raw/docs/official/whats-new__2026-w18.md	fccf2b13e82811e59e7f122fb02a96eb276f3d692fbccc43456a5a70da01af2c	6856	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w18.md
raw/docs/official/whats-new__2026-w19.md	0a5d8a527935a5af7ba1b595514e1b3d33e6c4c3315f4020319b4eaa4d3099a3	4773	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w19.md
raw/docs/official/whats-new__2026-w20.md	e85aab7c5f3c0763d96a09a5ad2efe3ac12bd707aa3210822a1dc9912e35b710	7022	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w20.md
raw/docs/official/whats-new__2026-w21.md	b6e98a7898917fba9da70bd6d36e1f99ee4c474b5f5d038ecfed2e51e4e73010	4497	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w21.md
raw/docs/official/whats-new__2026-w22.md	563fc53de2d9335e0e25f975a023b2a68a421be9b37a6d73ddb8a769756be7e4	7535	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w22.md
raw/docs/official/whats-new__2026-w23.md	20f9327dba6d76d8ee16f63c9f93b1bd711159be23f7344dac814e235f36d7de	6750	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w23.md
raw/docs/official/whats-new__2026-w24.md	ae014adc137c195087f9ea0e6f2c229222626448f3bbf88251e1e0f729932318	5518	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w24.md
raw/docs/official/whats-new__2026-w25.md	78eba39f3f233dac55fd970546f85292f2952d6dbcee9a53e86c9b6152861131	5529	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w25.md
raw/docs/official/whats-new__2026-w26.md	de88818686f7d9e14fdb65f32ac20c72f1317e0668ff2b77fc176d9cd247b759	4620	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w26.md
raw/docs/official/whats-new__2026-w27.md	7300a66108767afb766144e6d28725bbe5d3b64d70354eb2145364da27c29abb	6968	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w27.md
raw/docs/official/whats-new__2026-w28.md	c2ef1b26d47cf0e0edf33ddd78699fd6c500f321822c9e00fc94d4aada5bd163	4473	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w28.md
raw/docs/official/whats-new__2026-w29.md	4c17ae3226ca5ab8a7b1b000d0e206e13c3024a7c00c38ff1b4d8758a2694e0c	5613	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w29.md
raw/docs/official/whats-new__2026-w30.md	7c44677938bfd1558822130bb755b6d4fdf382a6cd6bf0e55597dda3f8412a49	7166	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w30.md
raw/docs/official/whats-new__2026-w32.md	1796adb49e4b444cb3406ad181afb73d810af6e43a028c62827e7e9472651c77	8901	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w32.md
raw/docs/official/whats-new__2026-w33.md	346c798f95959d24cb421bfb24ed3c2a5c796f6d6fd278db4f99ad624dafd83e	7718	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w33.md
raw/docs/official/whats-new__2026-w34.md	121ddfab481d1ec05de47d90a2a91ca3e2fb3957c8d9205f0567d8d70ef4d761	8596	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w34.md
raw/docs/official/whats-new__2026-w35.md	93a42643d5f73839cef44cddce4bdf046a98745f3fc513a51d9fa5fb1cd2c940	8704	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w35.md
raw/docs/official/whats-new__2026-w36.md	cb2d336d24c011d53bbf10a764943293caae1b04dd682a471d8cb937a7521249	9141	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w36.md
raw/docs/official/whats-new__2026-w37.md	959ed4f1b9ebf4ed1a1cc2f552e178700e2b3722968f6886f2560600996e0b51	6287	2026-09-19	official	https://code.claude.com/docs/en/whats-new/2026-w37.md
raw/docs/official/whats-new__index.md	fd267392313bbddbf68e2621c0a12b4153bbac1d5ef5471cd45544106b43c243	16231	2026-09-19	official	https://code.claude.com/docs/en/whats-new/index.md
raw/docs/official/workflows.md	a999f44d9e97afab1607756703f56242d664cc4548a49d21fba8b5d3b2e3265f	43660	2026-09-19	official	https://code.claude.com/docs/en/workflows.md
raw/docs/official/worktrees.md	9bf9942e2693bf663cf6008379cde70246566c4c2efbc4e7e60794c24180e5b1	37803	2026-09-19	official	https://code.claude.com/docs/en/worktrees.md
raw/docs/official/zero-data-retention.md	15355516b9551116d08187921419afc5558506a9b30428f2dc2f7c8e90cf0e65	9529	2026-09-19	official	https://code.claude.com/docs/en/zero-data-retention.md
raw/docs/openai-codex/agent-approvals-security.md	33ff261f38b2c5405829e02f9b55439aca16ba060c53f856b3abd0f087e40b16	34532	2026-09-14	url	https://learn.chatgpt.com/docs/agent-approvals-security.md
raw/docs/openai-codex/agents-md.md	8f01da783eb04ac039ed482faa15f25a01584f66c0c7c70f68021fab86fb818d	9312	2026-09-14	url	https://developers.openai.com/codex/guides/agents-md.md
raw/docs/openai-codex/auth.md	79f8235760a84fb2a4886ae09ed714a0944de507964578328cff3e937e308ea1	16072	2026-09-14	page	https://developers.openai.com/codex/auth
raw/docs/openai-codex/cli-features.md	993bd0d0e1a4bda86ff40c8c64d724c6e91a58a70ccfd2d021828afdf3214c6f	6840	2026-09-14	page	https://developers.openai.com/codex/cli/features
raw/docs/openai-codex/config-advanced.md	08547a51d0d0fa5f1a68ee77c13402e79efd88e547c6aa499c6c515a2691353e	52490	2026-09-14	page	https://developers.openai.com/codex/config-advanced
raw/docs/openai-codex/config-basic.md	6e8fc16c79a20770fde00a97cb54a4895d0b1a2c4d3f24eb13fa7a056d580227	11845	2026-09-14	page	https://developers.openai.com/codex/config-basic
raw/docs/openai-codex/config-reference.md	0bf6e185baa1d3f7cad2e4d285c946c2712538d8ddd34ccb48120a40e28dfee3	112647	2026-09-14	page	https://developers.openai.com/codex/config-reference
raw/docs/openai-codex/customization.md	1d9b260f8a2f40a43c15fda30ae34c679da94d8037b47b17de29d99686d10343	9646	2026-09-14	url	https://learn.chatgpt.com/docs/customization/overview.md
raw/docs/openai-codex/hooks.md	65b7ffc8a9887422377ea92828b054d99b3db5413f0c79e0caa0a4ddcd0c0d66	45785	2026-09-17	url	https://learn.chatgpt.com/docs/hooks.md
raw/docs/openai-codex/install.md	21c54a8cc5b1836df6059469b5bb34ca13d798546b30ab85968ed334aa8de6aa	2918	2026-09-14	url	https://raw.githubusercontent.com/openai/codex/main/docs/install.md
raw/docs/openai-codex/mcp.md	ebfc3c1d3f5ef3851bc17e2978cc2416e29714444c9497510975a7cb6d2ecd6c	18390	2026-09-14	page	https://developers.openai.com/codex/mcp
raw/docs/openai-codex/models.md	45bccc0a5e6af530959eb39e2334ec6454ecf509586426197367ec75c2cac30f	19173	2026-09-14	page	https://developers.openai.com/codex/models
raw/docs/openai-codex/pricing.md	8ffff4d6f555436f4bf59121454cc16b826e7951cd60ddaf38bfcfa365ad7dc3	47366	2026-09-14	page	https://developers.openai.com/codex/pricing
raw/docs/openai-codex/readme.md	2a43b41b6095aaa9e418fea586187b981eb65225e9c5030c9ea614e7f0c07e23	3514	2026-09-14	url	https://raw.githubusercontent.com/openai/codex/main/README.md
raw/docs/openai-codex/skills.md	dddf79504ce70847de39e990a7cbfc583f926d65144556370ad65b27d7b57335	11091	2026-09-14	page	https://developers.openai.com/codex/skills
raw/docs/openai-codex/source-agents-md-symlinks-and-web-search-tool.md	02a153304dc6f887ebb85abf5bed7297547180d32375dac5bd3e3ebcaf742e47	8234	2026-09-17	page	https://github.com/openai/codex/tree/0c9be8a836a65681bb4e2366f05590babf89edf2/codex-rs
raw/docs/openai-codex/source-claude-code-migration.md	96353410b8c90810b2f86d58f590098ac64a796b7c09406dd853c49f62f2ddf3	9316	2026-09-17	page	https://github.com/openai/codex/tree/0c9be8a836a65681bb4e2366f05590babf89edf2/codex-rs/external-agent-migration
raw/docs/openai-codex/source-hook-payloads-apply-patch.md	daa4cb68ceb565308bd6242a2863063303324ffc9479ce26d0baba92f7a44873	7307	2026-09-17	page	https://github.com/openai/codex/tree/0c9be8a836a65681bb4e2366f05590babf89edf2/codex-rs
raw/docs/openai-codex/source-mcp-stdio-cwd.md	affae93f41b76bb4ba71a6e530ff5041bd11a4ead957b69efd6767b2b59a6eed	7385	2026-09-17	page	https://github.com/openai/codex/tree/0c9be8a836a65681bb4e2366f05590babf89edf2/codex-rs
raw/docs/openai-codex/source-skill-discovery-symlinks.md	83fde68000e4ee3ffaaf14b03e2762ac9802f1d51b4683599333ecd51a2688e8	13031	2026-09-17	page	https://github.com/openai/codex/tree/0c9be8a836a65681bb4e2366f05590babf89edf2/codex-rs
raw/docs/openai-codex/source-skill-frontmatter-parser.md	3bc7fdeafaf057b6e1a4acc885c1b2353d3430a103f8d14fe34693285bd0540e	9159	2026-09-17	url	https://github.com/openai/codex/blob/0c9be8a836a65681bb4e2366f05590babf89edf2/codex-rs/skills/src/parser.rs
raw/docs/openai-codex/subagents.md	556df22f4b0c069d8a56e5a32872bb51fec04048d133e71996e9886cea89744b	22255	2026-09-14	url	https://learn.chatgpt.com/docs/agent-configuration/subagents.md
raw/docs/opencode/config-json-schema.md	aac72240b6ec5ec42e0bec2f1af999f3920b31382fb91552ad29b21278f7afaf	39192	2026-09-17	url	https://opencode.ai/config.json
raw/docs/opencode/docs-agents.md	3b85f43fba840c6e74a301fb952ba5cd7ea4d4be9bc858b28debb2a72388cbf6	20583	2026-09-17	url	https://opencode.ai/docs/agents.md
raw/docs/opencode/docs-config.md	f76b182b5662381ff961fb9a9d6ced0247cfcee859134a11193f7007e06a7c8d	26731	2026-09-17	url	https://opencode.ai/docs/config.md
raw/docs/opencode/docs-custom-tools.md	8ff3ca075549737875a6f15c486560b463c6546c166bfee0a160dde3d785c7a5	4993	2026-09-17	url	https://opencode.ai/docs/custom-tools.md
raw/docs/opencode/docs-mcp-servers.md	87fc9bf5d501bcb49d58e10e8dfc6f1b3b7f395b96d02bec01acf5d11b521df0	14065	2026-09-17	url	https://opencode.ai/docs/mcp-servers.md
raw/docs/opencode/docs-permissions.md	98a3ec24c485ffb531d28c10fa1e231c89c770efe3e62d2960ce5a2caa022166	7508	2026-09-17	url	https://opencode.ai/docs/permissions.md
raw/docs/opencode/docs-plugins.md	0ac2022fd84c925f94801b98b0ba151d3b465ffef95d56927fe7aec597109e2c	9536	2026-09-17	url	https://opencode.ai/docs/plugins.md
raw/docs/opencode/docs-rules.md	d3a57075ea8d987918eb4f0a5d40afd8d160313addd25e3a887735a871763a42	6826	2026-09-17	url	https://opencode.ai/docs/rules.md
raw/docs/opencode/docs-skills.md	717931a7dc50b9cebb375cdddec8418a630cccc160ed704ee3a342683483e48d	4687	2026-09-17	url	https://opencode.ai/docs/skills.md
raw/docs/opencode/docs-tools.md	f05aab6f4d0df84caa693941f4b3424d3f5203353df2fff61d9e2a989c689c2a	8605	2026-09-17	url	https://opencode.ai/docs/tools.md
raw/docs/opencode/src-config-agent-ts.md	2ff7c17fdf54e0916532132f3f4c57f40f417837f37e60d4235569ad42c839b8	1971	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/config/agent.ts
raw/docs/opencode/src-config-config-ts.md	2bb106f6770567daf5c3ac04abe3d7bc1ccdda6e76adf414bbd4268aac45dcc4	27974	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/config/config.ts
raw/docs/opencode/src-config-paths-ts.md	791fdb30412b3503615c58cf907622bf1d69ffe8a464daa185d2e5aa164fa9f0	1538	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/config/paths.ts
raw/docs/opencode/src-config-plugin-ts.md	26f873c71547b105217c182b22436d72ce3b1f1dbcc05f2ca7369dde37cd088f	2949	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/config/plugin.ts
raw/docs/opencode/src-core-util-wildcard-ts.md	b8f2cafd77b80cb3e6e7ea8993d0c9ac6e83d2ab1893a4d337ff805c6a148c0a	686	2026-09-17	url	https://raw.githubusercontent.com/anomalyco/opencode/dev/packages/core/src/util/wildcard.ts
raw/docs/opencode/src-mcp-index-ts.md	4405ed541a1fe90613e411c413e776c50cb8976306e4a323d92c86d5d12c5114	37964	2026-09-17	url	https://raw.githubusercontent.com/anomalyco/opencode/dev/packages/opencode/src/mcp/index.ts
raw/docs/opencode/src-permission-index-ts.md	fc4c45cda722a0933c0746db6dd1c7c60d32723e8adaca0baab0ab8d7f8b8733	8087	2026-09-17	url	https://raw.githubusercontent.com/anomalyco/opencode/dev/packages/opencode/src/permission/index.ts
raw/docs/opencode/src-plugin-hooks-index-ts.md	5a6bd14dede8be55f290630dc615d67c7c9ad3e79efe34032ddeb2c8612d02de	9270	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/plugin/src/index.ts
raw/docs/opencode/src-plugin-shell-ts.md	799d58316d661ecaead81d2963c2a376ce09c077e3e1da9fa8cd8b639f66a9cd	3272	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/plugin/src/shell.ts
raw/docs/opencode/src-plugin-tool-ts.md	158b704daa4b6b370b8a5a68ae8631a5935858a52502c26700e467a2be2e550c	1435	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/plugin/src/tool.ts
raw/docs/opencode/src-session-instruction-ts.md	33e89946747d5aceb6b504ec1597b1fb48289aca345295e725c08382c41efb2d	8814	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/session/instruction.ts
raw/docs/opencode/src-session-tools-ts.md	308e55d01f872224d5730bfdde60e261b62af939e32f0bb0fef254240334d873	23705	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/session/tools.ts
raw/docs/opencode/src-skill-index-ts.md	53d375ee50597c7eefe8f6ed7b95ed7047a067d385ee9cf68ee62283f35cb862	12068	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/skill/index.ts
raw/docs/opencode/src-tool-apply-patch-ts.md	93d1ef27dad611aaee08c45993f881b6d561e2ad004cbc6af68b6f402dda4bba	11277	2026-09-17	url	https://raw.githubusercontent.com/anomalyco/opencode/dev/packages/opencode/src/tool/apply_patch.ts
raw/docs/opencode/src-tool-edit-ts.md	eff42d70fbb3cc886ebc45b0c2041513a8d153890ee305cbf46bafa84f5f13c1	24749	2026-09-17	url	https://raw.githubusercontent.com/anomalyco/opencode/dev/packages/opencode/src/tool/edit.ts
raw/docs/opencode/src-tool-skill-ts.md	d8e8dab9d904d4a1438bebefaf86c186f597acf5a9057ad10210eaa3b6f5eac2	2439	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/tool/skill.ts
raw/docs/opencode/src-tool-webfetch-ts.md	ae2111c27a48dbddc0a19d430111b6be5f2ee9f6523313c775528226787ca0db	7108	2026-09-17	url	https://github.com/anomalyco/opencode/blob/dev/packages/opencode/src/tool/webfetch.ts
raw/docs/opencode/src-tool-write-ts.md	375316d53ee545905e0ecaa2539c8ee8511252196e5ff9d34c9de6de70180cdd	4177	2026-09-17	url	https://raw.githubusercontent.com/anomalyco/opencode/dev/packages/opencode/src/tool/write.ts
raw/docs/openrouter/anthropic-agent-sdk.md	326bf9772f0b00367f4a7ae6e50c33fe8be6f6ac892902801ecdda024d506ffe	2753	2026-09-14	url	https://openrouter.ai/docs/guides/community/anthropic-agent-sdk.md
raw/docs/openrouter/anthropic-messages-create-a-message.md	e755fe6018eb151e41fc94bc21e832495ffcae9506e2da341eca9d4a10677296	203115	2026-09-14	url	https://openrouter.ai/docs/api/api-reference/anthropic-messages/create-a-message.md
raw/docs/openrouter/api-reference-overview.md	4c6afe2ab9cc4ac841e87cd2779f921af833e54eb1ca9b6d139f4c1dab2ab57e	16082	2026-09-14	url	https://openrouter.ai/docs/api-reference/overview.md
raw/docs/openrouter/authentication.md	9c29df7620f210ed72ebd954c189859682227ec2f6afe6c1150257ad07773242	5728	2026-09-14	url	https://openrouter.ai/docs/authentication.md
raw/docs/openrouter/claude-code-integration.md	c3fab8a38fe5cd2524321135e628f7536cba9e33b88121119d1383607efe92a9	22385	2026-09-14	url	https://openrouter.ai/docs/cookbook/coding-agents/claude-code-integration.md
raw/docs/openrouter/codex-cli.md	e9815574be504a489456562a7bb1b78ee661418ba7c534c3142bc0f9c9e855d8	7318	2026-09-14	url	https://openrouter.ai/docs/cookbook/coding-agents/codex-cli.md
raw/docs/openrouter/free-models-router.md	9f9b071ce1abe20d9831995f7254f213b2be701d9e5fa946be0a1f5a34e5e98e	7005	2026-09-14	url	https://openrouter.ai/docs/guides/routing/routers/free-router.md
raw/docs/openrouter/limits-2026-09-17.md	e4f9bf5a1f4c14ccb08321efb42bb33a899320e9b15dccd61acbc655c838e1e6	21625	2026-09-17	url	https://openrouter.ai/docs/limits.md
raw/docs/openrouter/limits.md	ed414951b5945074f46a5493ca3661d8fbda5d6e27066144a23fe512e8d931ef	15992	2026-09-14	url	https://openrouter.ai/docs/limits.md
raw/docs/openrouter/models-api-2026-09-14.json	0ead958d00c2df4ec13da0ae6b7fadf0fc7421708a6f972ed8d48dfa67a1d49b	738504	2026-09-15	url	https://openrouter.ai/api/v1/models
raw/docs/openrouter/quickstart.md	4491df1021d592ed8f3770a473d1a6398a63a60a5e78799f1f70c07e93898a12	11680	2026-09-14	url	https://openrouter.ai/docs/quickstart.md
raw/docs/tool-search-and-programmatic-calling.md	a1db593b80bd4fa174943bbb1a75b2dfc4307c4871904155eef52f415f58e77f	98138	2026-09-14	url	https://platform.claude.com/docs/en/agents-and-tools/tool-use/tool-search-tool.md
raw/docs/toolaria/ARCHITECTURE.md	8e962f7fdd8b2d6a35ef2c5c639a10964cfe1451a1388e7b5d2f9c820cce4b2e	3929	2026-09-14	url	https://raw.githubusercontent.com/Sahil-SS9/Toolaria/main/docs/ARCHITECTURE.md
raw/docs/toolaria/DESIGN.md	ea10adb5a2841fa5771591550ce63cc98f0a36e517a83300c2b56ff03ce9d275	3202	2026-09-14	url	https://raw.githubusercontent.com/Sahil-SS9/Toolaria/main/docs/DESIGN.md
raw/docs/toolaria/README.md	445b9ef2028110084876e1bd50fb3f97d4054fd733537267dc4963de9aa318eb	7889	2026-09-14	url	https://raw.githubusercontent.com/Sahil-SS9/Toolaria/main/README.md
